% Model,capacitance TR.mph
% Version,COMSOL 5.3.0.260
% Date,"Dec 3 2017, 14:49"
% Table,Table 3 - Global Matrix Evaluation 1 (es.C)
% Maxwell capacitance (F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.349035309280367E-11,-1.7634880271059827E-11,-1.4516933594535287E-12,-4.858671109985747E-13,-2.2713142296001916E-13,-1.2765164117618063E-13,-7.941252862312421E-14,-5.234669228909563E-14,-3.5649877396218234E-14,-2.482335745074105E-14,-1.7512525715160624E-14,-1.2487785215069238E-14,-8.96474297303973E-15,-6.469025346431488E-15,-4.683072592598902E-15,-3.399670305676259E-15,-2.473732694710961E-15,-1.801820778207216E-15,-1.3132430173306512E-15,-9.58231366211286E-16,-7.000610985155209E-16,-5.108534953945251E-16,-3.7333639115027815E-16,-2.7251699802502705E-16,-1.9908385808167272E-16,-1.452251306261309E-16,-1.0588185628474568E-16,-7.694484569582286E-17,-5.58469209126425E-17,-4.0723627552830704E-17,-3.9938300992013037E-17
-1.7634880271059827E-11,4.338551269484214E-11,-1.708561665819883E-11,-1.2336943823977713E-12,-3.916678430773778E-13,-1.7641703003464628E-13,-9.709859685147027E-14,-5.983123260728941E-14,-3.9190638645815274E-14,-2.663591117710509E-14,-1.8493102839777707E-14,-1.304293781717523E-14,-9.291095566241282E-15,-6.667597451696114E-15,-4.80766258842314E-15,-3.4800858401047916E-15,-2.526959728381211E-15,-1.8377951554779472E-15,-1.3379811813233736E-15,-9.754946415649335E-16,-7.1225409404579E-16,-5.195280463443599E-16,-3.7955695895738784E-16,-2.7699437450943323E-16,-2.0232098788223296E-16,-1.4756854157728536E-16,-1.0758087089442927E-16,-7.817448223265966E-17,-5.67367357255397E-17,-4.1371066927892187E-17,-4.057211715471907E-17
-1.4516933594535283E-12,-1.7085616658198827E-11,4.3487990924631484E-11,-1.6965742643833236E-11,-1.2290792459696948E-12,-3.8986489039138485E-13,-1.7604688782800792E-13,-9.710410139645505E-14,-5.985733622613674E-14,-3.928254152925172E-14,-2.668824632615404E-14,-1.8555920103704666E-14,-1.30892041568853E-14,-9.328655354644485E-15,-6.6933584961847395E-15,-4.827919585647359E-15,-3.4966636165699433E-15,-2.538305330252818E-15,-1.845477365603811E-15,-1.344173421343261E-15,-9.80738636463397E-16,-7.149896849547679E-16,-5.221577841077985E-16,-3.8095581314258657E-16,-2.781993980962312E-16,-2.0288247246748612E-16,-1.4789000984658188E-16,-1.0745697459817153E-16,-7.798464486351326E-17,-5.68621616446252E-17,-5.576214374685826E-17
-4.858671109985747E-13,-1.2336943823977713E-12,-1.6965742643833233E-11,4.337875681036761E-11,-1.698587726992961E-11,-1.2322035035993366E-12,-3.910050135093095E-13,-1.7669222210557947E-13,-9.747087027678977E-14,-6.018614893460444E-14,-3.9479180305954794E-14,-2.6858921846206332E-14,-1.867633829751307E-14,-1.3180189072809302E-14,-9.391523009596151E-15,-6.740662141304787E-15,-4.864615343542804E-15,-3.522238469222037E-15,-2.5560605302551222E-15,-1.8592027048959313E-15,-1.3551722756687457E-15,-9.872508535102804E-16,-7.206110887308568E-16,-5.25541512411319E-16,-3.8367803261757386E-16,-2.7974769232751037E-16,-2.0389013134950087E-16,-1.4813065449076448E-16,-1.0749425498793511E-16,-7.83744684660882E-17,-7.685467149663162E-17
-2.2713142296001916E-13,-3.916678430773778E-13,-1.2290792459696944E-12,-1.698587726992961E-11,4.338269278518783E-11,-1.6955871651516605E-11,-1.2276953839774468E-12,-3.9101939795892143E-13,-1.7684284073391517E-13,-9.772839983009677E-14,-6.031549988707224E-14,-3.9619015522479926E-14,-2.695515587998198E-14,-1.875111926950091E-14,-1.3229652918626759E-14,-9.429570672167923E-15,-6.771396989322313E-15,-4.8853289433094705E-15,-3.5360760232458167E-15,-2.567206759154693E-15,-1.8686808126572867E-15,-1.3599911604666866E-15,-9.91961242946413E-16,-7.230547792443125E-16,-5.2767151203773E-16,-3.846281656716468E-16,-2.8027339645845343E-16,-2.035944370321947E-16,-1.47726771265416E-16,-1.0769965023755504E-16,-1.0560435998423513E-16
-1.2765164117618063E-13,-1.7641703003464628E-13,-3.8986489039138465E-13,-1.2322035035993364E-12,-1.69558716515166E-11,4.330157160457203E-11,-1.6928201618053594E-11,-1.2283111950314105E-12,-3.9139850966574164E-13,-1.772881011407589E-13,-9.790832918821162E-14,-6.050968911065758E-14,-3.9744817120041494E-14,-2.7050529304568304E-14,-1.8811789607458788E-14,-1.3275941391220697E-14,-9.467083038545919E-15,-6.7961643991257745E-15,-4.901525437196289E-15,-3.5492884966580657E-15,-2.5786732328533556E-15,-1.8741384661183898E-15,-1.3656101277770473E-15,-9.946888041262865E-16,-7.255198406166475E-16,-5.28638445233464E-16,-3.8510335026820514E-16,-2.7968705737772666E-16,-2.0290887351648384E-16,-1.4791391206737675E-16,-1.450233548471894E-16
-7.941252862312422E-14,-9.709859685147024E-14,-1.7604688782800782E-13,-3.910050135093094E-13,-1.2276953839774466E-12,-1.692820161805359E-11,4.328286469876588E-11,-1.6929493842690105E-11,-1.2294400077164822E-12,-3.917758467474271E-13,-1.7720091981276825E-13,-9.797837850672829E-14,-6.054116762556161E-14,-3.977699775363529E-14,-2.7063122290744683E-14,-1.882513842433067E-14,-1.329148112825318E-14,-9.475040563600739E-15,-6.7995166509697786E-15,-4.905972480374084E-15,-3.555082521133345E-15,-2.578902553662098E-15,-1.876565841890513E-15,-1.3654952788895797E-15,-9.952586925135934E-16,-7.247945353169011E-16,-5.27795605663041E-16,-3.8321176497110683E-16,-2.779578071650776E-16,-2.025919912792047E-16,-1.9860868198651496E-16
-5.234669228909564E-14,-5.983123260728942E-14,-9.710410139645501E-14,-1.7669222210557937E-13,-3.9101939795892133E-13,-1.2283111950314103E-12,-1.6929493842690102E-11,4.326582333771426E-11,-1.6916368411125995E-11,-1.229109813022994E-12,-3.914982642820418E-13,-1.7738765415366553E-13,-9.807411509931707E-14,-6.061628782926595E-14,-3.9811197465463845E-14,-2.7092582689931434E-14,-1.885386147086431E-14,-1.3307114226314306E-14,-9.482782176336276E-15,-6.807811506764022E-15,-4.9154864160175E-15,-3.556472691566182E-15,-2.5830150764716054E-15,-1.8769645063062614E-15,-1.3666807304201487E-15,-9.945562151777186E-16,-7.238522646683367E-16,-5.2535821063870335E-16,-3.809552279702582E-16,-2.776059112429573E-16,-2.721021624499487E-16
-3.5649877396218234E-14,-3.919063864581529E-14,-5.985733622613677E-14,-9.747087027678974E-14,-1.7684284073391522E-13,-3.9139850966574174E-13,-1.2294400077164822E-12,-1.691636841112599E-11,4.329065702226145E-11,-1.6951075280932315E-11,-1.2277437220199458E-12,-3.9158036180314596E-13,-1.773957404113067E-13,-9.808413604543561E-14,-6.059472630459796E-14,-3.980716855325032E-14,-2.710181807944041E-14,-1.885356743787058E-14,-1.33021321618567E-14,-9.482999788955219E-15,-6.812854473167369E-15,-4.911525052522908E-15,-3.5578814367985215E-15,-2.5804704888397747E-15,-1.8763445922862128E-15,-1.36408115616789E-15,-9.92076040048328E-16,-7.196493158874877E-16,-5.216420748003488E-16,-3.8001954436602226E-16,-3.723999726695968E-16
-2.482335745074105E-14,-2.6635911177105097E-14,-3.928254152925173E-14,-6.018614893460444E-14,-9.772839983009679E-14,-1.7728810114075897E-13,-3.917758467474271E-13,-1.229109813022994E-12,-1.6951075280932315E-11,4.330845713802276E-11,-1.693293574346554E-11,-1.2285853020715196E-12,-3.9213504196024147E-13,-1.7758694176318038E-13,-9.812192513875045E-14,-6.063730377431602E-14,-3.985391549853991E-14,-2.7123424546131397E-14,-1.8861795328350878E-14,-1.3313098869094654E-14,-9.497611958885461E-15,-6.812800618242743E-15,-4.917391225556697E-15,-3.5572086806205625E-15,-2.581672964060085E-15,-1.8742676709274902E-15,-1.3617669318979404E-15,-9.871058299566134E-16,-7.151329677560628E-16,-5.207791936964536E-16,-5.101769791213476E-16
-1.7512525715160628E-14,-1.8493102839777707E-14,-2.668824632615404E-14,-3.947918030595479E-14,-6.031549988707227E-14,-9.790832918821166E-14,-1.7720091981276827E-13,-3.914982642820419E-13,-1.227743722019946E-12,-1.693293574346554E-11,4.326774507969942E-11,-1.691776189382795E-11,-1.2291049568794254E-12,-3.918983153371449E-13,-1.773134806474525E-13,-9.804007779660142E-14,-6.062890284511173E-14,-3.983350535663055E-14,-2.7100399705122083E-14,-1.8853052648385676E-14,-1.331654116844131E-14,-9.485428484832903E-15,-6.81226609302144E-15,-4.910220098195538E-15,-3.554355503973956E-15,-2.5755518064490443E-15,-1.868728683543949E-15,-1.3532409498437978E-15,-9.796814099715816E-16,-7.130559171899153E-16,-6.982386811874478E-16
